"","breed","outcome_subtype","outcome_type","sex","Spay.Neuter","age.at.outcome","age_group","dob_year","dob_month","dob_monthyear","outcome_month","outcome_year","outcome_weekday","outcome_hour","cfa_breed","domestic_breed","coat_pattern","color1","color2","coat","is.kitten","adopted"
"5661","domestic longhair","","Adoption","Male",TRUE,2,"(-0.022, 2.2]",2013,11,"2015-11","11",2015,"Saturday",17,FALSE,TRUE,"tabby","orange","white","orange ",FALSE,TRUE
"5662","domestic longhair","","Adoption","Male",TRUE,0.328767123,"(-0.022, 2.2]",2016,6,"2016-10","10",2016,"Sunday",18,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"5663","domestic shorthair","Foster","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2016,2,"2016-05","5",2016,"Thursday",15,FALSE,TRUE,"tabby","orange","white","orange ",TRUE,TRUE
"5664","domestic shorthair","Foster","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2017,9,"2017-11","11",2017,"Sunday",15,FALSE,TRUE,"tabby","brown","white","brown ",TRUE,TRUE
"5665","domestic shorthair","","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2017,5,"2017-07","7",2017,"Saturday",17,FALSE,TRUE,"tabby","brown","white","brown ",TRUE,TRUE
"5666","domestic shorthair","Foster","Adoption","Male",TRUE,0.328767123,"(-0.022, 2.2]",2015,9,"2016-01","1",2016,"Friday",11,FALSE,TRUE,"tabby","brown","","brown",TRUE,TRUE
"5667","domestic shorthair","","Adoption","Female",TRUE,0.246575342,"(-0.022, 2.2]",2015,5,"2015-08","8",2015,"Saturday",17,FALSE,TRUE,"calico","other","","calico",TRUE,TRUE
"5668","domestic shorthair","","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2016,3,"2016-06","6",2016,"Monday",12,FALSE,TRUE,"tabby","blue","white","blue ",TRUE,TRUE
"5669","domestic shorthair","","Adoption","Male",TRUE,0.082191781,"(-0.022, 2.2]",2016,5,"2016-07","7",2016,"Thursday",18,FALSE,TRUE,"tabby","brown","white","brown ",TRUE,TRUE
"5670","domestic shorthair","","Adoption","Male",TRUE,0.246575342,"(-0.022, 2.2]",2016,9,"2016-12","12",2016,"Saturday",13,FALSE,TRUE,"solid","white","black","white",TRUE,TRUE
"5671","domestic shorthair","","Adoption","Female",TRUE,0.328767123,"(-0.022, 2.2]",2016,5,"2016-10","10",2016,"Sunday",11,FALSE,TRUE,"calico","other","","calico",TRUE,TRUE
"5672","domestic shorthair","Foster","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2016,5,"2016-07","7",2016,"Saturday",18,FALSE,TRUE,"tabby","black","","black",TRUE,TRUE
"5673","domestic longhair","","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2017,7,"2017-09","9",2017,"Friday",12,FALSE,TRUE,"tabby","other","white","cream ",TRUE,TRUE
"5674","domestic shorthair","Foster","Adoption","Male",TRUE,4,"(2.2, 4.4]",2013,3,"2017-06","6",2017,"Monday",19,FALSE,TRUE,"solid","black","","black",FALSE,TRUE
"5675","domestic shorthair","Foster","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2016,5,"2016-08","8",2016,"Thursday",11,FALSE,TRUE,"calico","other","","calico",TRUE,TRUE
"5676","domestic shorthair","","Adoption","Female",TRUE,0.246575342,"(-0.022, 2.2]",2016,10,"2017-01","1",2017,"Sunday",17,FALSE,TRUE,"tortie","other","","tortie",TRUE,TRUE
"5677","domestic shorthair","","Adoption","Female",TRUE,2,"(-0.022, 2.2]",2015,2,"2017-03","3",2017,"Thursday",13,FALSE,TRUE,"tabby","other","white","cream ",FALSE,TRUE
"5678","domestic longhair","","Adoption","Male",TRUE,2,"(-0.022, 2.2]",2014,5,"2016-06","6",2016,"Saturday",17,FALSE,TRUE,"solid","black","","black",FALSE,TRUE
"5679","domestic shorthair","","Adoption","Male",TRUE,0.246575342,"(-0.022, 2.2]",2016,9,"2016-12","12",2016,"Wednesday",18,FALSE,TRUE,"solid","black","white","black",TRUE,TRUE
"5680","domestic shorthair","","Adoption","Male",TRUE,0.246575342,"(-0.022, 2.2]",2017,9,"2017-12","12",2017,"Wednesday",17,FALSE,TRUE,"solid","black","white","black",TRUE,TRUE
"5681","domestic shorthair","","Adoption","Female",TRUE,0.493150685,"(-0.022, 2.2]",2017,1,"2017-07","7",2017,"Sunday",18,FALSE,TRUE,"tortie","other","","tortie",FALSE,TRUE
"5682","domestic shorthair","","Adoption","Male",TRUE,0.246575342,"(-0.022, 2.2]",2015,8,"2015-11","11",2015,"Monday",17,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"5683","domestic mediumhair","Foster","Adoption","Male",TRUE,0.246575342,"(-0.022, 2.2]",2015,6,"2015-09","9",2015,"Saturday",17,FALSE,TRUE,"solid","blue","white","blue",TRUE,TRUE
"5684","domestic shorthair","","Adoption","Female",TRUE,2,"(-0.022, 2.2]",2014,7,"2017-01","1",2017,"Saturday",14,FALSE,TRUE,"torbie","other","","torbie",FALSE,TRUE
"5685","domestic shorthair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2015,7,"2015-09","9",2015,"Monday",18,FALSE,TRUE,"tabby","brown","","brown",TRUE,TRUE
"5686","domestic shorthair","","Adoption","Male",TRUE,0.328767123,"(-0.022, 2.2]",2017,4,"2017-09","9",2017,"Monday",19,FALSE,TRUE,"tabby","brown","white","brown ",TRUE,TRUE
"5687","domestic shorthair","","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2015,8,"2015-10","10",2015,"Saturday",13,FALSE,TRUE,"solid","blue","white","blue",TRUE,TRUE
"5688","domestic shorthair","","Adoption","Female",TRUE,8,"(6.6, 8.8]",2007,8,"2016-02","2",2016,"Sunday",14,FALSE,TRUE,"calico","other","","calico",FALSE,TRUE
"5689","domestic shorthair","","Adoption","Male",TRUE,0.246575342,"(-0.022, 2.2]",2015,7,"2015-10","10",2015,"Wednesday",14,FALSE,TRUE,"tabby","brown","white","brown ",TRUE,TRUE
"5690","domestic shorthair","","Adoption","Female",TRUE,3,"(2.2, 4.4]",2013,5,"2016-08","8",2016,"Saturday",16,FALSE,TRUE,"solid","blue","white","blue",FALSE,TRUE
"5691","domestic shorthair","","Adoption","Female",TRUE,0.246575342,"(-0.022, 2.2]",2017,7,"2017-10","10",2017,"Monday",17,FALSE,TRUE,"solid","black","white","black",TRUE,TRUE
"5692","domestic longhair","","Adoption","Male",TRUE,0.821917808,"(-0.022, 2.2]",2014,7,"2015-05","5",2015,"Tuesday",19,FALSE,TRUE,"solid","black","white","black",FALSE,TRUE
"5693","domestic shorthair","Foster","Adoption","Female",TRUE,0.328767123,"(-0.022, 2.2]",2016,4,"2016-09","9",2016,"Sunday",17,FALSE,TRUE,"calico","other","","calico",TRUE,TRUE
"5694","domestic shorthair","","Adoption","Male",TRUE,1,"(-0.022, 2.2]",2016,1,"2017-06","6",2017,"Monday",13,FALSE,TRUE,"solid","black","white","black",FALSE,TRUE
"5695","domestic shorthair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2015,4,"2015-06","6",2015,"Thursday",16,FALSE,TRUE,"solid","blue","white","blue",TRUE,TRUE
"5696","domestic shorthair","Foster","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2017,5,"2017-07","7",2017,"Monday",18,FALSE,TRUE,"tabby","brown","white","brown ",TRUE,TRUE
"5697","domestic shorthair","","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2015,1,"2015-04","4",2015,"Saturday",18,FALSE,TRUE,"tabby","orange","","orange",TRUE,TRUE
"5698","domestic shorthair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2017,4,"2017-06","6",2017,"Sunday",17,FALSE,TRUE,"tabby","brown","white","brown ",TRUE,TRUE
"5699","domestic shorthair","","Adoption","Male",TRUE,8,"(6.6, 8.8]",2007,4,"2016-02","2",2016,"Thursday",17,FALSE,TRUE,"tabby","orange","white","orange ",FALSE,TRUE
"5700","domestic shorthair","Foster","Adoption","Female",TRUE,0.082191781,"(-0.022, 2.2]",2015,3,"2015-05","5",2015,"Saturday",8,FALSE,TRUE,"solid","blue","white","blue",TRUE,TRUE
"5701","domestic mediumhair","","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2016,6,"2016-09","9",2016,"Friday",18,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"5702","domestic shorthair","","Adoption","Female",FALSE,0.164383562,"(-0.022, 2.2]",2015,4,"2015-07","7",2015,"Wednesday",15,FALSE,TRUE,"tabby","white","cream","white",TRUE,TRUE
"5703","domestic shorthair","","Adoption","Male",TRUE,0.328767123,"(-0.022, 2.2]",2016,10,"2017-02","2",2017,"Monday",18,FALSE,TRUE,"tabby","brown","white","brown ",TRUE,TRUE
"5704","domestic shorthair","","Adoption","Female",TRUE,1,"(-0.022, 2.2]",2015,5,"2016-06","6",2016,"Wednesday",14,FALSE,TRUE,"torbie","other","white","torbie",FALSE,TRUE
"5705","domestic shorthair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2016,4,"2016-06","6",2016,"Sunday",12,FALSE,TRUE,"solid","black","white","black",TRUE,TRUE
"5706","domestic shorthair","","Adoption","Male",TRUE,0.328767123,"(-0.022, 2.2]",2015,6,"2015-11","11",2015,"Sunday",16,FALSE,TRUE,"tabby","blue","","blue",TRUE,TRUE
"5707","domestic shorthair","Foster","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2016,3,"2016-06","6",2016,"Wednesday",13,FALSE,TRUE,"solid","blue","","blue",TRUE,TRUE
"5708","domestic longhair","Foster","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2017,5,"2017-07","7",2017,"Thursday",10,FALSE,TRUE,"calico","other","","calico",TRUE,TRUE
"5709","domestic shorthair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2015,4,"2015-07","7",2015,"Sunday",17,FALSE,TRUE,"solid","blue","","blue",TRUE,TRUE
"5710","domestic shorthair","","Adoption","Male",TRUE,2,"(-0.022, 2.2]",2014,9,"2016-10","10",2016,"Monday",9,FALSE,TRUE,"solid","blue","","blue",FALSE,TRUE
"5711","domestic shorthair","","Adoption","Female",TRUE,0.246575342,"(-0.022, 2.2]",2017,4,"2017-07","7",2017,"Monday",14,FALSE,TRUE,"torbie","other","","torbie",TRUE,TRUE
"5712","domestic shorthair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2016,4,"2016-07","7",2016,"Friday",0,FALSE,TRUE,"tabby","brown","","brown",TRUE,TRUE
"5713","domestic shorthair","Foster","Adoption","Female",TRUE,1,"(-0.022, 2.2]",2015,9,"2017-06","6",2017,"Tuesday",10,FALSE,TRUE,"tabby","brown","","brown",FALSE,TRUE
"5714","domestic shorthair","","Adoption","Male",TRUE,2,"(-0.022, 2.2]",2013,7,"2015-08","8",2015,"Saturday",18,FALSE,TRUE,"tabby","brown","","brown",FALSE,TRUE
"5715","domestic shorthair","","Adoption","Female",FALSE,0.082191781,"(-0.022, 2.2]",2016,3,"2016-05","5",2016,"Friday",18,FALSE,TRUE,"solid","blue","","blue",TRUE,TRUE
"5716","domestic shorthair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2017,7,"2017-10","10",2017,"Saturday",17,FALSE,TRUE,"solid","black","white","black",TRUE,TRUE
"5717","domestic shorthair","","Adoption","Female",TRUE,2,"(-0.022, 2.2]",2013,10,"2016-04","4",2016,"Saturday",17,FALSE,TRUE,"calico","other","","calico",FALSE,TRUE
"5718","domestic shorthair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2017,8,"2017-10","10",2017,"Saturday",18,FALSE,TRUE,"tortie","other","white","tortie",TRUE,TRUE
"5719","domestic shorthair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2015,6,"2015-08","8",2015,"Monday",17,FALSE,TRUE,"tortie","other","","tortie",TRUE,TRUE
"5720","domestic shorthair","Foster","Adoption","Female",TRUE,10,"(8.8, 11.0]",2007,1,"2017-08","8",2017,"Thursday",7,FALSE,TRUE,"solid","white","black","white",FALSE,TRUE
"5721","domestic shorthair","","Adoption","Male",TRUE,8,"(6.6, 8.8]",2006,9,"2015-08","8",2015,"Sunday",17,FALSE,TRUE,"solid","black","white","black",FALSE,TRUE
"5722","domestic shorthair","Foster","Adoption","Male",TRUE,0.246575342,"(-0.022, 2.2]",2016,8,"2016-11","11",2016,"Tuesday",9,FALSE,TRUE,"tabby","brown","","brown",TRUE,TRUE
"5723","domestic shorthair","","Adoption","Male",TRUE,3,"(2.2, 4.4]",2013,7,"2016-07","7",2016,"Monday",18,FALSE,TRUE,"tabby","brown","","brown",FALSE,TRUE
"5724","domestic shorthair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2016,7,"2016-09","9",2016,"Wednesday",17,FALSE,TRUE,"solid","black","white","black",TRUE,TRUE
"5725","domestic shorthair","","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2016,3,"2016-06","6",2016,"Monday",18,FALSE,TRUE,"solid","blue","","blue",TRUE,TRUE
"5726","siamese","Foster","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2015,4,"2015-06","6",2015,"Tuesday",17,TRUE,FALSE,"point","blue","","blue",TRUE,TRUE
"5727","domestic shorthair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2016,5,"2016-08","8",2016,"Sunday",17,FALSE,TRUE,"tabby","brown","white","brown ",TRUE,TRUE
"5728","domestic shorthair","","Adoption","Female",TRUE,0.328767123,"(-0.022, 2.2]",2015,7,"2015-11","11",2015,"Friday",16,FALSE,TRUE,"tabby","blue","","blue",TRUE,TRUE
"5729","domestic shorthair","Foster","Adoption","Male",TRUE,0.657534247,"(-0.022, 2.2]",2017,3,"2017-12","12",2017,"Friday",7,FALSE,TRUE,"solid","blue","white","blue",FALSE,TRUE
"5730","domestic shorthair","Foster","Adoption","Female",TRUE,0.739726027,"(-0.022, 2.2]",2016,4,"2017-01","1",2017,"Sunday",15,FALSE,TRUE,"solid","white","black","white",FALSE,TRUE
"5731","domestic shorthair","","Adoption","Male",TRUE,0.246575342,"(-0.022, 2.2]",2016,9,"2016-12","12",2016,"Saturday",14,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"5732","domestic shorthair","","Adoption","Male",TRUE,0.246575342,"(-0.022, 2.2]",2015,12,"2016-03","3",2016,"Friday",19,FALSE,TRUE,"tabby","black","","black",TRUE,TRUE
"5733","domestic shorthair","","Adoption","Female",TRUE,0.246575342,"(-0.022, 2.2]",2015,6,"2015-10","10",2015,"Thursday",12,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"5734","domestic mediumhair","","Adoption","Female",TRUE,0.328767123,"(-0.022, 2.2]",2015,4,"2015-08","8",2015,"Sunday",18,FALSE,TRUE,"solid","blue","","blue",TRUE,TRUE
"5735","domestic shorthair","","Adoption","Female",TRUE,1,"(-0.022, 2.2]",2014,8,"2015-08","8",2015,"Monday",16,FALSE,TRUE,"calico","other","","calico",FALSE,TRUE
"5736","domestic shorthair","","Adoption","Female",FALSE,0.082191781,"(-0.022, 2.2]",2016,8,"2016-10","10",2016,"Wednesday",14,FALSE,TRUE,"tabby","brown","","brown",TRUE,TRUE
"5737","domestic longhair","","Adoption","Female",TRUE,6,"(4.4, 6.6]",2011,3,"2017-03","3",2017,"Sunday",12,FALSE,TRUE,"solid","white","blue","white",FALSE,TRUE
"5738","domestic shorthair","","Adoption","Female",TRUE,1,"(-0.022, 2.2]",2015,5,"2016-05","5",2016,"Wednesday",18,FALSE,TRUE,"solid","black","white","black",FALSE,TRUE
"5739","domestic mediumhair","Foster","Adoption","Female",TRUE,0.410958904,"(-0.022, 2.2]",2016,8,"2017-02","2",2017,"Saturday",8,FALSE,TRUE,"solid","black","white","black",TRUE,TRUE
"5740","domestic shorthair","","Adoption","Male",TRUE,0.410958904,"(-0.022, 2.2]",2016,6,"2016-11","11",2016,"Saturday",15,FALSE,TRUE,"tabby","blue","white","blue ",TRUE,TRUE
"5741","domestic shorthair","Foster","Adoption","Female",TRUE,1,"(-0.022, 2.2]",2015,2,"2016-12","12",2016,"Tuesday",13,FALSE,TRUE,"solid","black","white","black",FALSE,TRUE
"5742","domestic shorthair","Foster","Adoption","Male",TRUE,0.082191781,"(-0.022, 2.2]",2017,3,"2017-05","5",2017,"Monday",15,FALSE,TRUE,"tabby","brown","white","brown ",TRUE,TRUE
"5743","domestic mediumhair","","Adoption","Female",FALSE,0.739726027,"(-0.022, 2.2]",2016,3,"2017-01","1",2017,"Tuesday",19,FALSE,TRUE,"torbie","other","","torbie",FALSE,TRUE
"5744","domestic mediumhair","","Adoption","Male",TRUE,0.493150685,"(-0.022, 2.2]",2015,3,"2015-09","9",2015,"Monday",16,FALSE,TRUE,"tabby","orange","","orange",FALSE,TRUE
"5745","domestic shorthair","","Adoption","Female",TRUE,1,"(-0.022, 2.2]",2015,10,"2016-10","10",2016,"Monday",16,FALSE,TRUE,"solid","black","","black",FALSE,TRUE
"5746","domestic shorthair","","Adoption","Male",TRUE,2,"(-0.022, 2.2]",2014,3,"2016-05","5",2016,"Wednesday",18,FALSE,TRUE,"solid","black","white","black",FALSE,TRUE
"5747","domestic shorthair","Foster","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2016,3,"2016-05","5",2016,"Saturday",19,FALSE,TRUE,"tabby","orange","","orange",TRUE,TRUE
"5748","domestic shorthair","","Adoption","Male",TRUE,0.082191781,"(-0.022, 2.2]",2016,5,"2016-07","7",2016,"Sunday",18,FALSE,TRUE,"solid","black","white","black",TRUE,TRUE
"5749","domestic shorthair","","Adoption","Female",TRUE,0.246575342,"(-0.022, 2.2]",2016,5,"2016-08","8",2016,"Sunday",22,FALSE,TRUE,"solid","blue","","blue",TRUE,TRUE
"5750","domestic shorthair","Foster","Adoption","Male",TRUE,0.410958904,"(-0.022, 2.2]",2016,3,"2016-09","9",2016,"Thursday",14,FALSE,TRUE,"tabby","brown","","brown",TRUE,TRUE
"5751","domestic shorthair","","Adoption","Female",TRUE,11,"(8.8, 11.0]",2004,11,"2016-11","11",2016,"Saturday",16,FALSE,TRUE,"calico","other","","calico",FALSE,TRUE
"5752","domestic shorthair","Foster","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2016,11,"2017-01","1",2017,"Friday",17,FALSE,TRUE,"torbie","other","","torbie",TRUE,TRUE
"5753","domestic shorthair","","Adoption","Male",TRUE,0.246575342,"(-0.022, 2.2]",2015,3,"2015-06","6",2015,"Saturday",18,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"5754","domestic mediumhair","Foster","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2017,6,"2017-08","8",2017,"Saturday",14,FALSE,TRUE,"solid","blue","white","blue",TRUE,TRUE
"5755","domestic shorthair","","Adoption","Female",TRUE,0.246575342,"(-0.022, 2.2]",2016,7,"2016-10","10",2016,"Sunday",17,FALSE,TRUE,"tabby","blue","","blue",TRUE,TRUE
"5756","domestic shorthair","","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2016,5,"2016-08","8",2016,"Thursday",15,FALSE,TRUE,"tabby","other","","cream",TRUE,TRUE
"5757","siamese","","Adoption","Male",TRUE,9,"(8.8, 11.0]",2007,5,"2016-05","5",2016,"Sunday",12,TRUE,FALSE,"point","other","","chocolate",FALSE,TRUE
"5758","domestic mediumhair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2017,7,"2017-09","9",2017,"Thursday",18,FALSE,TRUE,"solid","blue","","blue",TRUE,TRUE
"5759","domestic shorthair","","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2016,5,"2016-08","8",2016,"Tuesday",17,FALSE,TRUE,"tabby","brown","white","brown ",TRUE,TRUE
"5760","domestic shorthair","Foster","Adoption","Female",TRUE,0.493150685,"(-0.022, 2.2]",2017,4,"2017-10","10",2017,"Wednesday",13,FALSE,TRUE,"calico","other","","calico",FALSE,TRUE
"5761","domestic longhair","","Adoption","Female",TRUE,4,"(2.2, 4.4]",2012,10,"2016-11","11",2016,"Thursday",15,FALSE,TRUE,"solid","black","","black",FALSE,TRUE
"5762","domestic shorthair","","Adoption","Male",TRUE,0.493150685,"(-0.022, 2.2]",2015,8,"2016-02","2",2016,"Saturday",14,FALSE,TRUE,"tabby","other","","gray",FALSE,TRUE
"5763","domestic shorthair","Foster","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2015,4,"2015-07","7",2015,"Sunday",14,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"5764","domestic shorthair","","Adoption","Female",TRUE,1,"(-0.022, 2.2]",2015,10,"2016-12","12",2016,"Saturday",14,FALSE,TRUE,"tortie","other","","tortie",FALSE,TRUE
"5765","domestic shorthair","","Adoption","Male",FALSE,0.164383562,"(-0.022, 2.2]",2015,8,"2015-10","10",2015,"Wednesday",13,FALSE,TRUE,"tabby","brown","","brown",TRUE,TRUE
"5766","domestic shorthair","","Adoption","Female",TRUE,2,"(-0.022, 2.2]",2013,10,"2015-11","11",2015,"Saturday",18,FALSE,TRUE,"solid","blue","white","blue",FALSE,TRUE
"5767","domestic shorthair","","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2017,10,"2017-12","12",2017,"Wednesday",13,FALSE,TRUE,"tabby","white","brown","white",TRUE,TRUE
"5768","domestic shorthair","Foster","Adoption","Male",TRUE,0.246575342,"(-0.022, 2.2]",2017,6,"2017-09","9",2017,"Monday",17,FALSE,TRUE,"tabby","brown","white","brown ",TRUE,TRUE
"5769","domestic shorthair","","Adoption","Male",FALSE,0.575342466,"(-0.022, 2.2]",2016,7,"2017-02","2",2017,"Friday",18,FALSE,TRUE,"solid","blue","white","blue",FALSE,TRUE
"5770","domestic shorthair","","Adoption","Male",TRUE,1,"(-0.022, 2.2]",2016,4,"2017-04","4",2017,"Thursday",14,FALSE,TRUE,"tabby","brown","","brown",FALSE,TRUE
"5771","domestic shorthair","Foster","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2015,2,"2015-04","4",2015,"Wednesday",10,FALSE,TRUE,"tabby","brown","white","brown ",TRUE,TRUE
"5772","domestic shorthair","","Adoption","Male",TRUE,9,"(8.8, 11.0]",2008,9,"2017-11","11",2017,"Friday",15,FALSE,TRUE,"tabby","brown","","brown",FALSE,TRUE
"5773","siamese","Foster","Adoption","Female",TRUE,0.246575342,"(-0.022, 2.2]",2016,12,"2017-03","3",2017,"Tuesday",8,TRUE,FALSE,"point","other","","lilac",TRUE,TRUE
"5774","domestic shorthair","","Adoption","Male",TRUE,1,"(-0.022, 2.2]",2014,4,"2015-09","9",2015,"Thursday",13,FALSE,TRUE,"tabby","orange","","orange",FALSE,TRUE
"5775","domestic shorthair","Offsite","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2017,6,"2017-09","9",2017,"Saturday",16,FALSE,TRUE,"tabby","brown","","brown",TRUE,TRUE
"5776","domestic shorthair","","Adoption","Female",TRUE,2,"(-0.022, 2.2]",2014,9,"2017-04","4",2017,"Saturday",18,FALSE,TRUE,"torbie","other","","torbie",FALSE,TRUE
"5777","domestic shorthair","","Adoption","Female",TRUE,0.657534247,"(-0.022, 2.2]",2016,11,"2017-08","8",2017,"Friday",15,FALSE,TRUE,"tabby","orange","","orange",FALSE,TRUE
"5778","domestic shorthair","","Adoption","Female",FALSE,0.082191781,"(-0.022, 2.2]",2016,3,"2016-05","5",2016,"Sunday",14,FALSE,TRUE,"tabby","orange","white","orange ",TRUE,TRUE
"5779","domestic longhair","Foster","Adoption","Female",TRUE,0.246575342,"(-0.022, 2.2]",2017,4,"2017-08","8",2017,"Tuesday",10,FALSE,TRUE,"torbie","other","","torbie",TRUE,TRUE
"5780","domestic shorthair","","Adoption","Male",TRUE,2,"(-0.022, 2.2]",2015,4,"2017-05","5",2017,"Monday",18,FALSE,TRUE,"tabby","orange","white","orange ",FALSE,TRUE
"5781","domestic shorthair","Foster","Adoption","Female",TRUE,0.657534247,"(-0.022, 2.2]",2014,8,"2015-04","4",2015,"Tuesday",12,FALSE,TRUE,"tortie","other","","tortie",FALSE,TRUE
"5782","domestic shorthair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2015,6,"2015-09","9",2015,"Monday",12,FALSE,TRUE,"torbie","other","","torbie",TRUE,TRUE
